ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,lettersS,LS_T_17,s,S,R,V,NA,S,NA,NA,NA,NA,2,s,NA,0,3,16,0,V,False,0.1829529,
,lettersS,LS_T_06,f,F,P,C,NA,F,NA,NA,NA,NA,2,f,NA,0,3,17,1,P,False,0.05969238,
,lettersS,LS_T_10,l,L,J,S,NA,L,NA,NA,NA,NA,2,l,NA,0,3,18,2,L,True,0.1998291,
,lettersS,LS_T_04,d,D,C,Z,NA,D,NA,NA,NA,NA,2,d,NA,0,3,19,1,C,False,0.217926,
,lettersS,LS_T_03,c,C,D,P,NA,C,NA,NA,NA,NA,2,c,NA,0,3,20,1,P,False,0.03161621,
,lettersS,LS_T_01,a,A,E,J,NA,A,NA,NA,NA,NA,2,a,NA,0,3,21,1,J,False,0.1524963,
,lettersS,LS_T_14,o,O,U,P,NA,O,NA,NA,NA,NA,2,o,NA,0,3,22,1,U,False,0.2304993,
,blendingS,BS_E_01,perro,perro,pelo,gato,faro,perro,2,4,CV,NA,0,perro_s,NA,0,4,0,3,NA,NA,NA,
,blendingS,BS_E_02,tetera,tetera,tesoro,botella,juguete,tetera,3,6,CV,NA,0,tetera_s,NA,0,4,0,2,NA,NA,NA,
,blendingS,BS_P_01,cama,cama,capa,mesa,pato,cama,2,4,CV,NA,1,cama_s,NA,0,4,1,2,cama,True,0.2400513,
,blendingS,BS_P_02,brillo,brillo,brisa,NA,preso,brillo,2,5,CCV,NA,1,brillo_s,NA,0,4,2,2,brillo,True,0.1842041,
,blendingS,BS_P_03,paleta,paleta,panera,pelota,ballena,paleta,3,6,CV,NA,1,paleta_s,NA,0,4,3,1,paleta,True,0.2362976,
,blendingS,BS_T_16,zapatilla,zapatilla,zanahoria,camiseta,lapicera,zapatilla,4,8,CV,NA,2,zapatilla_s,NA,0,4,1,1,zapatilla,True,0.6723328,
,blendingS,BS_T_11,camisa,camisa,cadena,zapato,laguna,camisa,3,6,CV,NA,2,camisa_s,NA,0,4,2,2,camisa,True,0.184021,
,blendingS,BS_T_09,conejo,conejo,cocina,paloma,muneca,conejo,3,6,CV,NA,2,conejo_s,NA,0,4,3,2,conejo,True,0.3443298,
,blendingS,BS_T_07,clase,clase,clavo,NA,pluma,clase,2,5,CCV,NA,2,clase_s,NA,0,4,4,2,clase,True,0.4885864,
,blendingS,BS_T_12,cebolla,cebolla,cepillo,tomate,tijera,cebolla,3,6,CV,NA,2,cebolla_s,NA,0,4,5,3,cebolla,True,0.5317993,
,blendingS,BS_T_18,cocodrilo,cocodrilo,cocinero,lagartija,limonada,cocodrilo,4,9,CV,NA,2,cocodrilo_s,NA,0,4,6,3,cocodrilo,True,0.659668,
,blendingS,BS_T_10,moneda,moneda,mochila,billete,cabeza,moneda,3,6,CV,NA,2,moneda_s,NA,0,4,7,3,moneda,True,0.5235901,
,blendingS,BS_T_01,ceja,ceja,cena,boca,ropa,ceja,2,4,CV,NA,2,ceja_s,NA,0,4,8,1,ceja,True,0.4360657,
,blendingS,BS_T_14,triciclo,triciclo,trineo,NA,frutilla,triciclo,3,8,CCV,NA,2,triciclo_s,NA,0,4,9,1,triciclo,True,1.287811,
,blendingS,BS_T_03,mano,mano,mago,dedo,jugo,mano,2,4,CV,NA,2,mano_s,NA,0,4,10,0,mano,True,0.451355,
,blendingS,BS_T_08,traje,traje,trapo,NA,brazo,traje,2,5,CCV,NA,2,traje_s,NA,0,4,11,0,traje,True,0.4883423,
,blendingS,BS_T_06,plato,plato,playa,NA,fruta,plato,2,5,CCV,NA,2,plato_s,NA,0,4,12,0,plato,True,0.3835144,
,blendingS,BS_T_05,gripe,gripe,grillo,NA,bruja,gripe,2,5,CCV,NA,2,gripe_s,NA,0,4,13,0,gripe,True,0.3118896,
,blendingS,BS_T_13,platillo,platillo,planeta,NA,crayola,platillo,3,7,CCV,NA,2,platillo_s,NA,0,4,14,2,platillo,True,0.9716187,
,blendingS,BS_T_04,sapo,sapo,saco,loro,lago,sapo,2,4,CV,NA,2,sapo_s,NA,0,4,15,1,sapo,True,0.5884094,
,blendingS,BS_T_17,marinero,marinero,mariposa,calavera,caramelo,marinero,4,8,CV,NA,2,marinero_s,NA,0,4,16,0,marinero,True,0.519989,
,blendingS,BS_T_15,billetera,billetera,bicicleta,monedero,telefono,billetera,4,8,CV,NA,2,billetera_s,NA,0,4,17,2,billetera,True,0.3041077,
,blendingS,BS_T_02,copa,copa,codo,vaso,reja,copa,2,4,CV,NA,2,copa_s,NA,0,4,18,0,copa,True,0.3360901,
